"3516","亞帝歐光電股份有限公司","桃園市八德區白鷺里廣福路858號","	86410720","廖書尉","廖書尉","黃正心","董事長室經理","黃棋榮","033768380","1991/11/29","2007/11/29",新台幣                 10.0000元,743146500,74314650,0,0,合併,"中國信託商業銀行代理部","0266365566","台北市重慶南路一段83號5樓","安永聯合會計師事務所","鄭清標","許新民","ADO","NO.858,GUANGFU RDBADE  CITY , TAOYUAN COUNTY, TAIWAN","033768382","ado@adotek.com.tw","www.adotek.com.tw","www.adotek.com.tw"
"3520","振維電子股份有限公司","臺北市內湖區內湖路一段118號7樓","	22071540","吳靜翊","吳靜翊","陳文魁","財會協理","盧威任","02-27998166","1986/02/21","2007/10/12",新台幣                 10.0000元,533942220,53394222,2127658,0,合併,"台新國際商業銀行股務代理部","(02)2504-8125","台北市建國北路一段96號B1樓","勤業眾信會計師事務所","張敬人","劉水恩","JVE","7F., No.118, Sec. 1, Neihu Rd., Neihu Dist.Taipei City 11493, Taiwan (R.O.C.)","02-27970123","jordan.wu@jve-cable.com","www.jve-cable.com.tw","www.jve-cable.com.tw"
"3521","鴻翊國際股份有限公司","新北市中和區建一路186號10樓","	22023793","林泉湧","林泉湧","尤兆北","財務副總","林新盛","82272556","1986/03/07","2007/08/07",新台幣                 10.0000元,467305750,46730575,15000000,0,合併,"永豐金證券股份有限公司","23816288","台北市博愛路17號3F","勤業眾信聯合會計師事務所","洪國田","吳恪昌","DataVan","10F.,NO.186,Jian 1st Rd.,Jhonghe Dist.,New Taipei City,Taiwan","82272330","spokesman@datavan.com.tw","http://www.datavan.com.tw/",""
"3522","宏森光電科技股份有限公司","新竹縣竹北市環北路二段50號","	12947467","陳介甫","張肇福","張肇福","總經理","李嘉晏","03-5513355","2001/09/26","2007/10/15",新台幣                 10.0000元,472920000,47292000,0,0,合併,"群益金鼎證券股份有限公司","02-27023999","台北市敦化南路二段97號B2","安永聯合會計師事務所","張志銘","傅文芳","HLT","No.50, Sec. 2, Huanbei Rd.,Zhubei CityHsinchu County 30265, Taiwan","03-5513322","spoker@hilightek.com.tw","www.hilightek.com.tw","http://www.hilightek.com.tw/a05-2.htm"
"3523","迎輝科技股份有限公司","台南市安南區本田路二段391號","	16366341","唐世杰","呂英宗","呂英宗","總經理","盧昇洪","(06)3841313","1998/01/15","2007/11/16",新台幣                 10.0000元,960995600,96099560,0,0,合併,"台新國際商業銀行股務代理部","(02)25048125","台北市建國北路一段96號地下一樓","安永聯合會計師事務所","黃世杰","胡子仁","EFUN","No.391,Sec.2,Bentian Rd.,Annan DistrictTainan City 70955,Taiwan R.O.C","(06)3841515","service@efun.com.tw","Http://www.efun.com.tw","www.efun.com.tw"
"3526","凡甲科技股份有限公司","台灣省新北市中和區中山路三段102號3樓","	16691156","游萬益","張一偉","柳承志","董事長特別助理","范煥采","02  22251688","1998/11/06","2007/11/02",新台幣                 10.0000元,662243840,66224384,0,0,合併,"元大寶來證券(股)公司股務代理部","02-25865859","台北市承德路三段210號地下一樓","勤業眾信會計師事務所","虞成全","張耿禧","ALLTOP","3F .,NO.102,Sec.3,Jhongshan Rd.,Jhonghe City,Taipei County ,Taiwan R.O.C","02  22250882","daniel@otop.com.tw","http://www.otop.com.tw/","http://www.otop.com.tw/big5/contact_information.aspx"
"3527","聚積科技股份有限公司","新竹市埔頂路18號3樓之5之6","	16948543","楊立昌","陳企凱","楊立昌","董事長","陳企凱","03-5790068","1999/06/25","2007/10/29",新台幣                 10.0000元,326563980,32656398,0,0,合併,"元大寶來證券股份有限公司","02-2586-5859","台北市承德路三段210號B2","勤業眾信聯合會計師事務所","林政治","方蘇立","MBI","Floor 6-4, No. 18, Pu-Ting Rd.,Hsinchu , Taiwan, R.O.C.","03-6100086","public@mblock.com.tw","http://www.mblock.com.tw","http://www.mblock.com.tw"
"3528","安馳科技股份有限公司","新北市汐止區新台五路一段75號21樓","	12676056","李瑞西","李瑞西","鄧春媚","財務協理","譚民梨","26982526","2000/12/26","2011/05/18",新台幣                 10.0000元,549428170,54942817,0,0,個別,"日盛證券股份有限公司","25419977","台北市中山區南京東路二段85號7樓","勤業眾信聯合會計師事務所","陳慧銘","龔雙雄","ANSTEK","21F, No.75, Sec. 1, Hsin Tai Wu Rd.,Xizhi Dist.,New Taipei City,Taiwan,R.O.C","26982528","amy@anstek.com.tw","www.anstek.com.tw","www.anstek.com.tw"
"3529","力旺電子股份有限公司","新竹縣竹北市台元一街5號8樓(通訊地址)","	70784292","徐清祥","沈士傑","楊青松","副總經理","張雪華","03-5601168","2000/09/02","2011/01/24",新台幣                 10.0000元,768322420,76832242,0,0,合併,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路1段2號5樓","勤業眾信聯合會計師事務所","高逸欣","葉東煇","eMemory","8F, No. 5, Tai-Yuan 1st St., Jhubei City, Hsinchu County 30265, Taiwan, R.O.C.Hsinchu, Taiwan, R.O.C.　　","03-5601169","ir@ememory.com.tw","www.ememory.com.tw","www.ememory.com.tw"
"3531","先益電子工業股份有限公司","台中市南屯區工業24路22號","	52543363","鄧福順","鄧國忠","鄧國忠","總經理","游雅靜","04-23590111","1979/10/11","2008/04/08",新台幣                 10.0000元,611750110,61175011,0,0,合併,"永豐金證券股份有限公司","02-23816288","台北市100博愛路17號3樓","安侯建業聯合會計師事務所","張字信","黃海寧","Shian Yih","NO. 22, KON YEN 24TH RD. TAICHUNG INDUSTRIAL ESTATETAICHUNG TAIWAN R.O.C","04-23599692","yaching@shianyih.com.tw","www.shianyih.com","http://www.shianyih.com/financial-report.html"
"3537","堡達實業股份有限公司","台北市中山區中山北路2段129號10樓","	22625795","黃德聰","李茂洋","白榮生","經理","蕭昌國","02-25219090","1987/08/14","2010/01/25",新台幣 10.0000元,486952200,48695220,0,0,合併,"華南永昌綜合證券股務代理部","02-27186425","台北市民生東路四段54號4樓","安侯建業會計師事務所","陳富煒","陳俊光","PODAK","10F,No.129,Sec.2,Chung Shan N, RoadTaipei ,Taiwan , ROC","02-25236363","pai@podak.com.tw","www.podak.com.tw",""
"3540","曜越科技股份有限公司","台北市內湖區堤頂大道二段185號5樓","	70669172","林培熙","林培熙","陳玉瑋","董事長特別助理","劉建邦","02-8797-5788","1999/11/30","2007/12/12",新台幣                 10.0000元,646728580,64672858,0,0,合併,"永豐金證券股份有限公司","02-2381-6288","100台北市博愛路17號3樓","眾智聯合會計師事務所","林征聖","吳光皋","Thermaltake","5F., No.185, Sec. 2, Tiding Blvd., Neihu Dist.,Taipei City, Taiwan","02-8797-8055","service_3540@thermaltake.com.tw","www.thermaltake.com","http://www.thermaltakecorp.com/tw/investor.aspx"
"3541","西柏科技股份有限公司","新北市中和區建康路130號6樓之5","	23975263","楊全彬","蔡正義","于周仁","股務處協理","陳寶如","02-22269586","1991/01/23","2009/12/22",新台幣                 10.0000元,386044920,38604492,0,0,合併,"日盛證券股份有限公司","25419977","台北市中山區南京東路二段85號7樓","眾智聯合會計師事務所","吳金地","戴維良","CYP","6F-5, No. 130,Jian,Kang Rd.,Chung Ho City, Taipei Hsien 23585, Taiwan, R.O.CTaipei Hsien 23585, Taiwan, R.O.C","02-22269587","andyyu@cypress.com.tw","http://www.cypress.com.tw",""
"3546","宇峻奧汀科技股份有限公司","新北市中和區建八路2號17樓之8","	89521257","劉信","劉信","葉文燦","管理處協理","王怡婷","02-82269989","1995/05/19","2008/04/18",新台幣                 10.0000元,345200740,34520074,0,0,合併,"群益金鼎證券股份有限公司","(02)27035000","(106大安區)台北巿敦化南路2段97號B2","勤業眾信會計師事務所","余鴻賓","吳恪昌","Userjoy","17F.-8, No.2, Jian 8th Rd.,Jhonghe District, New Taipei City,Taiwan","02-82269918","paulyeh@uj.com.tw","http://www.userjoy.com.tw/",""
"3548","兆利科技工業股份有限公司","新北市新莊區五工五路十三號","	27393491","劉光華","張台沅","徐佩文","財務長","李雪玲","02-22982666","2004/07/07","2008/03/27",新台幣                 10.0000元,505513980,50551398,0,0,合併,"永豐金證券(股)公司股務代理部","02-23816228","台北市博愛路17號3樓","安侯建業聯合會計師事務所","陳蓓琪","張嘉信","JARLLY","No.13 , Wu gone 5th Rd.Hsin Chung City, Taipei, Taiwan, R.O.C.","02-22901260","investor@jarlly.com","http://www.jarlly.com",""
"3551","世禾科技股份有限公司","新竹縣湖口鄉仁政路18號","	16044341","陳學聖","陳學哲","陳學哲","總經理","古卉妤","035981100","1997/06/23","2008/04/15",新台幣 10.0000元,575008900,57500890,0,0,合併,"台新國際商業銀行股務代理部","02-25048125","台北市建國北路一段96號地下一樓","勤業眾信會計師事務所","龔雙雄","李麗凰","SHT","No.18,Renzheng RdHukou Township, Hsinchu County , Taiwan","035986415","martin@sht.com.tw","www.sht.com.tw",""
"3552","同致電子企業股份有限公司","桃園市蘆竹區南青路1156巷9號","	55900791","陳信忠","陳信忠","李志良","中國區總經理","呂芳誠","(03)322-2901","1979/12/07","2009/01/07",新台幣                 10.0000元,840809840,84080984,0,0,合併,"永豐金證券股份有限公司","(02)2381-6288","台北市中正區博愛路17號3樓","資誠聯合會計師事務所","林瑟凱","王方瑜","TUNG THIH","No.9, Ln. 1156, Nanqing Rd., Luzhu Dist.,Taoyuan City, Taiwan (R.O.C.)","(03)322-6281","Investors@tungthih.com.tw","www.tungthih.com.tw/index_zh.asp","NA"
"3553","力積電子股份有限公司","新竹科學工業園區新竹市力行一路10-2號四樓","	80149790","蔡國智","陳冠州","張榮輝","副總經理","陳冠州","03-5799-599","2002/12/31","2008/10/21",新台幣                 10.0000元,681528440,68152844,0,0,合併,"凱基證券股份有限公司","02-2389-2999","100台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","高逸欣","黃鴻文","Zentel","4F, NO.10-2 LI-HSIN 1ST RD., HSINCHU SCIENCE PARK,HSIN-CHU, TAIWAN, R.O.C.","03-5799-299","bestchang@zentel.com.tw","www.zentel.com.tw","www.zentel.com.tw"
"3555","擎泰科技股份有限公司","30078新竹市科學園區篤行一路10號2樓","	80551862","熊福嘉","熊福嘉","張哲榮","財務處長","周銘宏","03-5781638","2003/09/25","2011/11/08",新台幣                 10.0000元,546284030,54628403,14850291,0,合併,"永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3樓","資誠聯合會計師事務所","鄭雅慧","曾國華","Skymedi","2F,No.10,Dusing 1st Road,Hsinchu Science Park,Hsinchu , Taiwan30078 , R.O.C.","03-5781626","stephenchang@skymedi.com.tw","www.skymedi.com.tw","www.skymedi.com.tw"
"3556","禾瑞亞科技股份有限公司","台北市內湖區瑞光路302號11樓","	80342958","蘇明陽","蘇明陽","辜克文","稽核經理","張志彬","(02)8751-5191","2002/09/12","2008/04/15",新台幣                 10.0000元,533807120,53380712,0,0,合併,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","安侯建業","陳蓓琪","林恒昇","EETI","11F., No.302, Rueiguang Rd., Neihu District,Taipei City, Taiwan (R.O.C.)","(02)2797-8808","public@eeti.com","www.eeti.com.tw",""
"3558","神準科技股份有限公司","桃園市龜山區復興三路500號","	28496495","蔡文河","許文獻","喻鳳筱","經營管理部協理","黃淑芬","03-3289289","2006/10/12","2013/12/30",新台幣                 10.0000元,489318810,48931881,0,0,合併,"富邦綜合證券股份有限公司","02-23611300","台北市許昌街17號2樓","資誠聯合會計師事務所","王輝賢","盧文聰","Senao Networks","No.500 Fusing 3rd.,Hwa-Ya Technology ParkKuei-Shan Hsiang,Taoyuan County ,Taiwan","03-3962222","invest@senao.com","www.senao.com","http://www.senao.com/Taiwan/default.aspx?TYPE=test.htm&PT=DespageN&tv_TCAT_POS=0&PID=G3&CATNO0=C&IDX"
"3562","頂晶科技股份有限公司","新竹市香山區中華路六段620號","	28388897","傅佩文","李宇軒","黃宣靜","經理","廖筱菁","03-5181686","2006/08/25","2008/06/17",新台幣                 10.0000元,523600000,52360000,0,0,個別,"富邦證券股份有限公司","02-23611300","台北市10047許昌街17號2樓","勤業眾信會計師事務所","陳錦章","蔡美貞","TYNSOLAR","No..620, Sec. 6, Jhonghua Rd.Hsinchu City 300, Taiwan, R.O.C.","03-5181196","service@serv.tynsolar.com.tw","http://www.tynsolar.com.tw",""
"3563","牧德科技股份有限公司","新竹科學園區工業東二路2之3號","	16522758","汪光夏","汪光夏","陳復生","執行副總","鍾秀宜","(03)5638599","1998/06/09","2011/01/05",新台幣                 10.0000元,426082340,42608234,0,0,合併,"中國信託商業銀行股份有限公司","02-66365566","100台北市中正區重慶南路一段八十三號五樓","安侯建業聯合會計師事務所","俞安恬","林秀玉","MACHVISION","3F,No.15,Industry East Road IX, HSIP30075,Hsin-Chu, Taiwan,R.O.C","(03)5638598","spokesman@machvision.com.tw","www.machvision.com.tw","www.machvision.com.tw"
"3564","其陽科技股份有限公司","(22183)新北市汐止區大同路二段133號9樓","	12658515","范希光","林章安","辜宏義","財務長","艾智仁","(02)86926677","2000/10/24","2013/12/03",新台幣                 10.0000元,204000000,20400000,0,0,合併,"群益金鼎證券股份有限公司","(02)27023999","台北市大安區敦化南路二段97號B2","勤業眾信會計師事務所","李振銘","林文欽","AEWIN","9F, No. 133, Section 2, Datong Road, Xizhi DistrictNew Taipei City Taiwan, R.O.C.","(02)86926655","aewin@aewin.com.tw","www.aewin.com.tw","http://www.aewin.com.tw/tw/company#.VPlZy0YcTDc"
"3567","逸昌科技股份有限公司","新竹縣竹北市新泰路35號4樓之1","	12613567","郭嘯華","吳建忠","林榮勳","財務部經理","彭惠絹","03-5544308","2000/09/07","2010/11/22",新台幣                 10.0000元,355810000,35581000,0,0,個別,"日盛證券股份有限公司股務代理部","02-25419977","台北市中山區南京東路二段85號7樓","勤業眾信聯合會計師事務所","陳錦章","蔡美貞","ETREND","4F-1 No.35, Hsin-Tai Road,Chu-Pei City, Hsin-Chu, Taiwan","03-6565732","rock@etrendtech.tw","www.etrendtech.tw",""
"3570","大塚資訊科技股份有限公司","新北市板橋區縣民大道二段68號6樓","	16088678","鶴見裕信","張宇彰","徐慧如","協理","許慧如","(02)8964-6668","1997/08/04","2008/10/23",新台幣                 10.0000元,170970000,17097000,0,0,合併,"永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","安侯建業聯合會計師事務所","黃泳華","區耀軍","OITC","6Fl., No 68, Sec.2, Xianmin Blvd.Banqiao Dist., New Taipei City , Taiwan","(02)8964-6667","angus@oitc.com.tw","www.oitc.com.tw",""
"3577","泓格科技股份有限公司","新竹縣湖口鄉光復北路111號(新竹工業區)","	84517297","葉迺迪","陳瑞煜","鄭碧玉","資深經理","彭瓊儀","03-5973366","1993/08/06","2009/01/06",新台幣                 10.0000元,436894030,43689403,0,0,合併,"台新國際商業銀行股務代理部","02-25048125","台北市中山區建國北路一段96號地下一樓","資誠聯合會計師事務所","李燕娜","薛守宏","ICP DAS","No. 111, Guangfu N. Rd., Hukou TownshipHsinchu County 30351, Taiwan , R. O. C.","03-5973733","ir@icpdas.com","www.icpdas.com","http://www.icpdas.com/root/company/investor_relations/investor_relations_tc.html"
"3580","友威科技股份有限公司","桃園縣蘆竹鄉長興村厚生路51號6樓","	80072814","李原吉","李原吉","廖敏峰","副總經理","陳繼萱","(03)2126201","2002/11/04","2010/07/09",新台幣                 10.0000元,507066570,50706657,13557835,0,合併,"中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","陳杰忠","吳怡君","UVAT","6F.,No.51,Housheng Rd.,Lujhu Township,Taoyuan County,338,Taiwan,R.O.C.","(03)2126202","theresachen@uvat.com","www.uvat.com",""
"3581","博磊科技股份有限公司","(304)新竹縣新豐鄉精工路53號","	16889100","李篤誠","李篤誠","林素真","處長","梁淑菁","03-5599999","1999/04/09","2015/01/20",新台幣                 10.0000元,517760000,51776000,0,0,合併,"富邦綜合證券股份有限公司","02-23611300","台北市中正區許昌街17號2樓","日正聯合會計師事務所","陳世元","巫貴珍","ZVC","No. 53, Jinggong Rd., Hsin Fong TownshipHsinChu County, Taiwan , R.O.C.","03-5577766","lin_sophie@zenvoce.com","www.zenvoce.com","www.zenvoce.com"
"3587","閎康科技股份有限公司","新竹縣竹北市台元街26-2號1F","	79959286","吳東明","謝詠芬","謝詠芬","總經理","李語心","03-6116678","2002/05/14","2009/08/18",新台幣                 10.0000元,463131570,46313157,0,0,合併,"富邦綜合證券股份有限公司","02-23611300","台北市許昌街17號2F","勤業眾信聯合會計師事務所","方蘇立","陳明煇","ma-tek","1F.No.26-2,Tai-Yuen St.,Jubei City,Hsinchu County,Taiwan,R.O.C.","03-5630777","stock@ma-tek.com","http://www.ma-tek.com",""
"3594","磐儀科技股份有限公司","新北市中和區中正路700號10樓","	84469443","李明","連啟瑞","郭鳳玲","財務協理","連啟瑞","02-82269396","1993/10/19","2013/05/07",新台幣                 10.0000元,561445430,56144543,6000000,0,合併,"台新國際商業銀行股務代理部","02-2504-8125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","王照明","邱昭賢","ARBOR","10F.,No.700,Zhong Zheng Rd.,Zhong He Dist.,New Taipei City,Taiwan","02-82269398","investor@arbor.com.tw","www.arbor.com.tw","www.arbor.com.tw"
"3609","東林科技股份有限公司","台中市南屯區精科七路20號","	13073151","洪大勝","劉宸羽","李崇吉","副總經理","林松均","04-35009325","2002/04/22","2011/01/11",新台幣                 10.0000元,303853870,30385387,0,0,合併,"宏遠證券股份有限公司","02-77198899","台北市大安區信義路四段236號3樓","資誠聯合會計師事務所","蕭珍琪","洪淑華","HEP","20 Jingke 7th Rd., Nantun Dist.,Taichung, Taiwan, R.O.C.","04-35009327","Fin@hep-tech.com.tw","www.hep-tech.com.tw",""
"3611","鼎翰科技股份有限公司","新北市新店區民權路95號9樓","	28624652","王秀亭","王興磊","宋香齡","財務部協理","李正忠","02-22186789","2007/03/19","2008/11/26",新台幣                 10.0000元,346290000,34629000,0,0,合併,"中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","王儀雯","黃樹傑","TSC AUTO ID","9F.,No. 95,Minquan Rd.,Xindian Dist.New Taipei City 231, Taiwan (R.O.C.)","02-22185678","Catherine_Sung@tscprinters.com","http://www.tscprinters.com","www.tscprinters.com"
"3615","安可光電股份有限公司","新竹縣湖口鄉光復北路10號","	28812887","葉垂景","姜明君","姜明君","總經理","黃卓凱","03-5986336","2007/09/28","2009/04/15",新台幣                 10.0000元,705845120,70584512,0,0,個別,"台新國際商業銀行股務代理部","02-25048125","台北市建國北路一段96號地下一樓","安永聯合會計師事務所","張志銘","洪茂益","AimCore","No 10 Kuangfu N.Road Hsin Chu Industrial Park ,TaiwanHsin Chu Industrial Park ,Taiwan","03-5978070","service@aimcore.com.tw","www.aimcore.com.tw",""
"3623","富晶通科技股份有限公司","桃園縣龜山鄉華亞三路50號6樓之1","	70791435","翁明顯","余建華","巫金國","協理","鄭昭生","03-397-8800","2000/11/27","2010/04/28",新台幣                 10.0000元,586797500,58679750,0,0,個別,"凱基證券股份有限公司","02-2389-2999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","林鈞堯","游淑芬","TTI","6F.-1 No. 50, Hua-ya 3 RD.,Gueishan Dist., , Taoyuan County,Taiwan","03-397-8855","service@transtouch.com.tw","www.transtouch.com.tw","http://www.transtouch.com.tw/inventor.asp"
"3624","光頡科技股份有限公司","新竹縣湖口鄉光復北路70號","	16130084","黃勇強","黃勇強","黎順和","副總經理","鄭嘉蓮","035972931","1997/10/01","2011/03/16",新台幣                 10.0000元,1173408420,117340842,0,0,合併,"宏遠證券股份有限公司","0277198899","台北市信義路四段236號3樓","資誠聯合會計師事務所","林玉寬","劉銀妃","VIKING","No.70,Kuanfu N. Road, Hukou HsiangHsin Chu Hsien303 Tawiwan, R. O. C.","035972935","anitalo@viking.com.tw","http://www.viking.com.tw","http://www.viking.com.tw"
"3625","西勝國際股份有限公司","新北市新莊區中正路665號5樓","	96969724","黃宗偉","黃宗偉","呂理偉","財務部經理","廖淑惠","(02)29016600","1996/05/23","2009/10/28",新台幣                 10.0000元,560780000,56078000,3800000,0,合併,"兆豐證券股份有限公司股務代理部","(02)33930898","台北市忠孝東路2段95號1樓","勤業眾信聯合會計師事務所","陳慧銘","翁博仁","C-TECH","5F, No.665, Zhongzheng Rd.,Xinzhuang District,NewTaipeiCity,Taiwan","(02)29047699","ir@c-techone.com","www.c-techone.com","http://www.c-techone.com/(S(a20ecwmefekirk2xuf3qzji1))/add_company/comp_a.aspx"
"3628","盈正豫順電子股份有限公司","新北市新店區寶高路7巷3號1樓","	16444732","許文","許文","林志峰","財務部經理","趙順德","02-29176857","1998/04/27","2010/09/09",新台幣                 10.0000元,450000000,45000000,0,0,合併,"富邦綜合證券股務代理部","02-23611300","台北市許昌街17號2樓","資誠聯合會計師事務所","李秀玲","葉翠苗","ABLEREX","1F, NO. 3, LANE 7, BAOGAO RD., XINDIAN DIST.,NEW TAIPEI CITY, TAIWAN R.O.C.","02-29148126","financial@ablerex.com.tw","www.ablerex.com.tw",""
"3629","卓韋光電股份有限公司","350苗栗縣竹南鎮大厝里9鄰大厝61-2號","	12898395","陳寬聰","廖敏政","包金昌","財務兼會計主管","曾俊生","037-484199","2001/09/11","2010/05/27",新台幣                 10.0000元,211263800,21126380,0,0,個別,"宏遠證券(股)公司股務代理部","02-2326-8818","106台北市信義路四段236號3樓","資誠聯合會計師事務所","李典易","林玉寬","Join Well","No.61-2, Dacuo, Jhunan Township,Miaoli County 350, Taiwan (R.O.C.)","037-461631","ir@join-well.com","www.join-well.com","www.join-well.com"
"3630","新鉅科技股份有限公司","台中市外埔區甲東路37號","	70748276","鄭勝全","鄭勝全","王證彰","處長","趙麗雅","04-26864526","1999/08/30","2010/04/26",新台幣                 10.0000元,1016449600,101644960,0,0,合併,"第一金證券股份有限公司","02-25635711","台北市中山區長安東路一段22號5樓","資誠聯合會計師事務所","王輝賢","王玉娟","NEWMAX","No.37, Jia Dong Rd., Wai Pu DistTai-Chung City, Taiwan R.O.C","04-26864015","public@newmax.com.tw","http://www.newmax.com.tw",""
"3631","晟楠科技股份有限公司","桃園縣龜山鄉萬壽路一段161號18樓之1","	15979384","林朝榮","林朝榮","林朝榮","董事長","林靜玉","(02)8209-2883","1984/04/10","2010/12/20",新台幣                 10.0000元,799209090,79920909,0,0,合併,"永豐金證券(股)公司股務代理部","(02)23823358","台北市博愛路17號3樓","安侯建業聯合會計師事務所","俞安恬","林秀玉","CHERNAN","18F.-1, No.161, Sec. 1, Wanshou Rd., Gueishan TownshipTaoyuan County 333, Taiwan (R.O.C.)","(02)8200-3193","taiwan@chernan.com","http://www.chernan.com","http://www.chernan.com/home.asp?Pager=Web1/a_5.htm"
"3632","研勤科技股份有限公司","臺北市內湖區港墘路200號4樓","	12894047","簡良益","簡良益","陳柏任","財務長","陳俊福","02-87510123","2001/09/10","2011/01/11",新台幣                 10.0000元,307977380,30797738,0,0,合併,"台新國際商業銀行股務代理部","02-25048125","台北市建國北路一段96 號B1","勤業眾信聯合會計師事務所","邱盟捷","鄭欽宗","PAPAGO","4F., No.200, Gangcian Rd., Neihu DistrictTaipei City 114, Taiwan (R.O.C.)","02-87511323","service@papagoinc.com","http://www.papagoinc.com",""
"3642","駿熠電子科技股份有限公司","新北市土城區中央路三段89巷10號","	23491020","高英昶","高英昶","馮雪美","財務協理","陳文玲","(02)2267-8151","1989/09/19","2011/09/29",新台幣                 10.0000元,317690500,31769050,0,0,合併,"中國信託商業銀行","(02)6636-5566","台北市10047中正區重慶南路一段八十三號五樓","安侯建業聯合會計師事務所","吳美萍","黃泳華","Unitel","No. 10, Ln. 89, Sec. 3, Zhongyang Rd.Tucheng Dist, New Taipei City , Taiwan","(02)2267-8154","Finance@unitelgroups.com","http://www.unitelgroups.com/","http://www.unitelgroups.com/Ch/Investor/supervisor.asp"
"3646","艾恩特精密工業股份有限公司","台北市內湖區瑞光路407號13樓","	16870474","陳明仁","陳明仁","黃崑鎮","股務經理","廖郁芳","(02)87510777","1999/03/11","2012/03/27",新台幣                 10.0000元,385803710,38580371,0,0,合併,"永豐金證券股份有限公司","(02)2381-6288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","吳怡君","吳美慧","ANT","13F., No.407, Ruiguang Rd.,Neihu Dist., Taipei City ,Taiwan (R.O.C)","26589166","jasonhuang@ant-precision.com.tw","http://www.ant-precision.com.tw","http://www.ant-precision.com/index.php/investor-relations/"
"3652","精聯電子股份有限公司","新北市新店區寶橋路235巷136號5樓","	28913512","葉國筌","陳榮輝","盧光宏","協理","陳健南","(02)89121122","2008/01/15","2009/08/27",新台幣                 10.0000元,467690000,46769000,0,0,合併,"台新國際商業銀行股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","安永聯合會計師事務所","郭紹彬","王彥鈞","Unitech elec.","5FL., NO.136, LANE 235, PAO-CHIAO RD., HSIN-TIEN DIST,NEW TAIPEI CITY, TAIWAN 231, R.O.C.","(02)89121810","invest@tw.ute.com","http://www.ute.com/","http://tw.ute.com/investor-relationship.php?rbu=2"
"3658","漢民微測科技股份有限公司","新竹市埔頂路18號7樓","	80399207","許金榮","潘中石","沈孝廉","副總經理","梁文成","03-6669229","2003/05/19","2012/05/21",新台幣                 10.0000元,710000000,71000000,0,0,合併,"中國信託商業銀行代理部","02-6636-5566","100台北市中正區重慶南路一段八十三號五樓","資誠聯合會計師事務所","李典易","鄭雅慧","HMI","7F, No.18, Puding RoadHsin-Chu Taiwan R.O.C.","03-6669339","investor@hermes-microvision.com","http://www.hermes-microvision.com",""
"3662","樂陞科技股份有限公司","新北市新店區新店路260號2樓","	70834862","許金龍","陳    逸","李柏衡","財務長","楊蕙慈","(02)29123662","2000/08/14","2011/08/03",新台幣                 10.0000元,865106510,86510651,26322652,0,合併,"台新國際商業銀行股務代理部","(02)25048125","台北市建國北路一段96號地下一樓","安永聯合會計師事務所","王彥鈞","曾祥裕","XPEC","No.260, Xindian Rd., Xindian Dist.New Taipei City 231, Taiwan (R.O.C.)","(02)29123663","vivian_yang@xpec.com","www.xpec.com","www.xpec.com.tw/investor/console/investor"
"3663","鑫科材料科技股份有限公司","高雄市路竹區路科八路1號 ( 通訊地址 )","	16827203","劉克強","謝榮淵","謝榮淵","總經理","陳慶龍","07-6955125","2000/03/29","2012/11/20",新台幣                 10.0000元,734980570,73498057,14541096,0,合併,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","許瑞軒","郭麗園","TTMC","NO.1, LUKE 8TH RD., KAOHSIUNG SCIENCE PARK, LUJHU DISTKAOHSIUNG CITY 821, TAIWAN(R.O.C.)","07-6955205","ttmc@e-ttmc.com.tw","www.e-ttmc.com.tw","www.e-ttmc.com.tw/"
"3664","安瑞科技股份有限公司","190 Elgin Avenue, George Town, Grand Cayman  KY1-9005, Cayma","	28984305","沈以峰","趙耀","趙耀","總經理","王玲","1-4082408797","2008/12/19","2010/06/24",新台幣                 10.0000元,776233720,77623372,0,0,合併,"中國信託商業銀行代理部","02-6636-5566","台北市重慶南路一段83號5樓","勤業眾信","郭俐雯","范有偉","Array","190 Elgin Avenue, George Town,Grand Cayman KY1-9005, Cayman Islands","1-4082408754","mzhao@arraynetworks.net","www.arraynetworks.net","www.arrayinc.com.tw"
